Timestamp,F3 Value,F3 Quality,FC5 Value,5C5 Quality,F7 Value,F7 Quality,T7 Value,T7 Quality,P7 Value,P7 Quality,O1 Value,O1 Quality,O2 Value,O2 Quality,P8 Value,P8 Quality,T8 Value,T8 Quality,F8 Value,F8 Quality,AF4 Value,AF4 Quality,FC6 Value,FC6 Quality,F4 Value,F4 Quality,X Value,Y Value,Z Value
2018-08-28 16:49:02.032173,-13,640,-19,2352,-121,24,-126,24,-5,5024,-10,7176,-27,7272,-13,720,22,4880,-101,16,65,6632,-66,3152,-150,5184,22,24,?
2018-08-28 16:49:02.040167,3,640,-4,2352,-123,24,-123,24,3,5024,16,7176,1,7272,12,720,21,4880,-101,16,92,6632,-64,3152,-139,5184,22,24,?
2018-08-28 16:49:02.049175,11,640,6,2352,-123,24,-122,24,7,5024,36,7176,2,7272,15,720,27,4880,-101,16,85,6632,-59,3152,-134,5184,22,24,?
2018-08-28 16:49:02.056167,1,640,16,2352,-122,24,-125,24,22,5024,34,7176,-4,7272,4,720,-46,4880,-101,16,84,6632,-60,3152,-139,5184,22,24,?
2018-08-28 16:49:02.064166,5,640,28,2352,-121,24,-126,24,21,5024,33,7176,-13,7272,-1,720,-29,4880,-101,16,93,6632,-66,3152,-138,5184,22,24,?
2018-08-28 16:49:02.072167,33,640,37,2352,-124,24,-125,24,1,5024,25,7176,-28,7272,6,720,78,4880,-101,16,99,6632,-62,3152,-133,5184,22,24,?
2018-08-28 16:49:02.080179,32,640,37,2352,-127,24,-126,24,-7,5024,15,7176,-33,7272,2,720,43,4880,-98,16,91,6632,-67,3152,-141,5184,22,24,?
2018-08-28 16:49:02.087175,-19,664,9,2352,-123,24,-124,24,11,5024,19,7176,-40,7272,-37,720,-72,4880,-99,16,68,6632,-91,3152,-160,5184,22,23,?
2018-08-28 16:49:02.095165,-38,664,-8,2336,-123,24,-123,24,28,5024,36,7176,-33,7272,-55,720,-86,4880,-101,16,50,6632,-89,3152,-160,5184,22,23,?
2018-08-28 16:49:02.103159,-8,664,15,2336,-126,24,-125,24,17,5024,46,7176,-5,7272,-35,720,-77,4880,-101,16,59,6632,-63,3152,-145,5184,22,23,?
2018-08-28 16:49:02.111162,11,664,32,2336,-121,0,-124,24,3,5024,28,7176,-5,7272,-21,720,-55,4880,-101,16,79,6632,-61,3152,-144,5184,22,23,?
2018-08-28 16:49:02.119164,16,664,42,2336,-118,0,-124,0,10,5024,4,7176,-24,7272,-15,720,29,4880,-101,16,87,6632,-69,3152,-149,5184,22,23,?
2018-08-28 16:49:02.127162,18,664,59,2336,-122,0,-128,0,10,5000,1,7176,-30,7272,-20,720,22,4880,-101,16,77,6632,-63,3152,-151,5184,22,23,?
2018-08-28 16:49:02.135167,15,664,58,2336,-124,0,-128,0,-5,5000,0,7168,-27,7272,-29,720,-53,4880,-101,16,71,6632,-64,3152,-147,5184,22,23,?
2018-08-28 16:49:02.143308,18,664,49,2336,-120,0,-123,0,0,5000,-3,7168,-24,7272,-27,720,-68,4880,-101,16,81,6632,-67,3152,-143,5184,22,23,?
2018-08-28 16:49:02.150160,37,664,64,2336,-118,0,-126,0,16,5000,19,7168,-3,7272,-9,984,-65,4880,-101,16,88,6632,-62,3152,-140,5184,21,23,?
2018-08-28 16:49:02.158161,36,664,61,2336,-120,0,-126,0,21,5000,43,7168,14,7272,-3,984,-36,5112,-101,16,76,6632,-64,3152,-140,5184,21,23,?
2018-08-28 16:49:02.166169,6,664,32,2336,-120,0,-123,0,11,5000,35,7168,-17,7272,-24,984,22,5112,-101,24,47,6632,-66,3152,-150,5184,21,23,?
2018-08-28 16:49:02.174162,-9,664,41,2336,-121,0,-127,0,0,5000,23,7168,-41,7272,-38,984,11,5112,-101,24,34,6648,-65,3152,-156,5184,21,23,?
2018-08-28 16:49:02.182174,-2,664,53,2336,-123,0,-129,0,8,5000,24,7168,-26,7272,-27,984,-62,5112,-101,24,44,6648,-66,3264,-149,5184,21,23,?
2018-08-28 16:49:02.190155,5,664,30,2336,-121,0,-120,0,10,5000,30,7168,-18,7272,-19,984,-110,5112,-100,24,43,6648,-64,3264,-145,5200,22,24,?
2018-08-28 16:49:02.198159,-1,664,16,2336,-125,0,-121,0,-1,5000,26,7168,-33,7272,-29,984,-70,5112,-103,16,26,6648,-63,3264,-154,5200,21,24,?
2018-08-28 16:49:02.206154,-3,664,36,2336,-123,0,-130,0,7,5000,22,7168,-37,7272,-30,984,3,5112,-101,16,26,6640,-66,3264,-153,5200,22,23,?
2018-08-28 16:49:02.213180,4,664,53,2336,-119,0,-129,0,16,5000,34,7168,-26,7272,-19,984,3,5112,-97,16,46,6640,-67,3264,-145,5200,22,23,?
2018-08-28 16:49:02.221173,15,664,52,2336,-122,0,-123,0,10,5000,43,7168,-16,7272,-9,984,-30,5112,-110,16,59,6640,-66,3264,-148,5200,22,23,?
2018-08-28 16:49:02.229158,-1,664,41,2336,-122,0,-125,0,11,5000,17,7168,-20,7272,-14,984,-58,5112,-119,16,43,6640,-67,3264,-156,5200,22,23,?
2018-08-28 16:49:02.237160,-32,664,23,2336,-119,0,-125,0,14,5000,-14,7168,-39,7272,-35,984,-80,5112,-104,16,16,6640,-68,3264,-156,5200,22,24,?
2018-08-28 16:49:02.245169,-23,664,24,2336,-119,0,-125,0,22,5000,3,7168,-28,7272,-28,984,-33,5112,-94,16,21,6640,-67,3264,-146,5200,22,24,?
2018-08-28 16:49:02.253153,9,664,43,2336,-120,0,-127,0,21,5000,32,7168,8,7272,1,984,12,5112,-101,16,42,6640,-67,3264,-139,5200,22,24,?
2018-08-28 16:49:02.261156,2,664,38,2336,-119,0,-125,0,2,5000,33,7168,0,7272,-5,984,-52,5112,-100,16,23,6640,-68,3264,-149,5200,22,24,?
2018-08-28 16:49:02.269151,-25,664,8,2336,-122,0,-123,0,4,5000,23,7168,-35,7272,-30,984,-86,5112,-97,16,6,6640,-67,3264,-156,5200,22,24,?
2018-08-28 16:49:02.277148,-29,664,-2,2336,-125,0,-126,0,29,5000,11,7168,-41,7272,-36,984,-48,5112,-105,16,11,6640,-68,3264,-152,5200,22,24,?
2018-08-28 16:49:02.284152,-18,664,5,2336,-122,0,-124,0,24,5000,5,7168,-30,7272,-32,984,-59,5112,-107,16,11,6640,-67,3264,-152,5200,22,24,?
2018-08-28 16:49:02.292158,-3,664,0,2336,-123,0,-122,0,-9,5000,22,7168,-16,7272,-17,984,-47,5112,-99,16,12,6640,-64,3264,-151,5200,22,24,?
2018-08-28 16:49:02.300146,1,664,-2,2336,-122,0,-123,0,-6,5000,30,7168,-4,7272,2,984,28,5112,-95,16,7,6640,-64,3264,-143,5200,22,24,?
2018-08-28 16:49:02.308162,-14,664,2,2336,-121,0,-127,0,22,5000,14,7168,-14,7272,-6,984,12,5112,-99,16,-6,6640,-64,3264,-148,5200,22,24,?
2018-08-28 16:49:02.316146,-17,664,-3,2336,-124,0,-125,0,33,5000,20,7168,-32,7272,-23,984,-85,5112,-101,16,-15,6640,-64,3264,-156,5200,22,24,?
2018-08-28 16:49:02.324146,-3,664,-8,2336,-122,0,-124,0,15,5000,34,7168,-19,7272,-16,984,-101,5112,-99,16,-15,6640,-65,3264,-152,5200,22,24,?
2018-08-28 16:49:02.332159,1,664,-7,2336,-123,0,-125,0,-5,5000,31,7168,-3,7272,-8,984,-40,5112,-100,16,-12,6640,-67,3264,-151,5200,22,24,?
2018-08-28 16:49:02.340153,0,664,2,2336,-126,0,-125,0,0,5000,30,7168,-17,7272,-10,984,-7,5112,-100,16,-12,6640,-65,3264,-150,5200,22,24,?
2018-08-28 16:49:02.347163,6,664,11,2336,-122,0,-125,0,10,5000,29,7168,-27,7272,-8,984,-51,5112,-99,16,-16,6640,-62,3264,-140,5200,22,24,?
2018-08-28 16:49:02.355147,1,664,-11,2336,-122,0,-125,0,-3,5000,5,7168,-26,7272,-19,984,-76,5112,-99,16,-37,6640,-64,3264,-146,5200,22,23,?
2018-08-28 16:49:02.363152,-6,664,-18,2336,-125,0,-125,0,-9,5000,-5,7168,-21,7272,-26,984,-17,5112,-99,16,-41,6640,-69,3264,-156,5200,22,23,?
2018-08-28 16:49:02.371154,9,664,17,2336,-120,0,-125,0,13,5000,18,7168,-13,7272,-6,984,3,5112,-99,16,-19,6640,-69,3264,-141,5200,22,23,?
2018-08-28 16:49:02.379149,24,664,22,2336,-118,0,-125,0,16,5000,15,7168,-15,7272,1,984,-26,5112,-99,16,-8,6640,-64,3264,-130,5200,22,24,?
2018-08-28 16:49:02.387145,26,664,-2,2336,-122,0,-125,0,-7,5000,-5,7168,-34,7272,-21,984,-26,5112,-99,16,-13,6640,-64,3264,-135,5200,22,24,?
2018-08-28 16:49:02.395145,18,664,4,2336,-118,0,-125,0,-5,5000,-7,7168,-47,7272,-36,984,-61,5112,-99,16,-16,6640,-68,3264,-135,5200,22,24,?
2018-08-28 16:49:02.403164,2,664,7,2336,-115,0,-125,0,14,5000,-2,7168,-43,7272,-41,984,-79,5112,-99,16,-26,6640,-71,3264,-143,5200,22,24,?
2018-08-28 16:49:02.410148,-6,664,-8,2336,-122,0,-125,0,11,5000,7,7168,-24,7272,-31,984,-14,5112,-99,16,-45,6640,-69,3264,-159,5200,22,24,?
2018-08-28 16:49:02.418150,8,664,-1,2336,-126,0,-125,0,-6,5000,30,7168,-7,7272,-10,984,-11,5112,-99,16,-33,6640,-64,3264,-152,5200,22,24,?
2018-08-28 16:49:02.426140,27,664,15,2336,-121,0,-125,0,2,5000,36,7168,-16,7272,2,984,-57,5112,-99,16,2,6640,-63,3264,-137,5200,22,23,?
2018-08-28 16:49:02.434142,22,664,17,2336,-119,0,-125,0,15,5000,20,7168,-20,7272,-7,984,-28,5112,-99,16,5,6640,-66,3264,-143,5200,22,23,?
2018-08-28 16:49:02.442143,11,664,15,2336,-122,0,-125,0,12,5000,19,7168,-5,7272,-19,984,20,5112,-99,16,-6,6640,-65,3264,-150,5200,22,24,?
2018-08-28 16:49:02.450178,15,664,11,2336,-124,0,-125,0,18,5000,19,7168,-5,7272,-8,984,9,5112,-99,16,6,6640,-64,3264,-140,5200,22,24,?
2018-08-28 16:49:02.458188,13,664,7,2336,-124,0,-125,0,31,5000,16,7168,-21,7272,-2,984,-31,5112,-99,16,7,6640,-65,3264,-141,5200,22,24,?
2018-08-28 16:49:02.466173,-12,664,-12,2336,-122,0,-125,0,11,5000,-1,7168,-40,7272,-32,984,-76,5112,-99,16,-24,6640,-66,3264,-153,5200,22,23,?
2018-08-28 16:49:02.474157,-18,664,-25,2336,-123,0,-125,0,-14,5000,-26,7168,-49,7272,-48,984,-80,5112,-99,16,-36,6640,-68,3264,-151,5200,22,23,?
2018-08-28 16:49:02.481157,1,664,-8,2336,-122,0,-124,0,2,5000,-17,7168,-19,7272,-14,984,-47,5112,-99,16,-20,6640,-68,3264,-142,5200,22,23,?
2018-08-28 16:49:02.489140,6,664,2,2336,-121,0,-125,0,12,5000,5,7168,3,7272,7,984,9,5112,-99,16,-26,6640,-65,3264,-142,5200,22,24,?
2018-08-28 16:49:02.497149,10,664,6,2336,-124,0,-126,0,2,5000,13,7168,-22,7272,1,984,64,5112,-99,16,-21,6640,-61,3264,-136,5200,22,24,?
2018-08-28 16:49:02.505137,9,664,3,2336,-125,0,-124,0,-2,5000,-5,7168,-40,7272,-13,984,-16,5112,-99,16,-1,6640,-62,3264,-136,5200,22,24,?
2018-08-28 16:49:02.513141,-20,664,-18,2336,-123,0,-126,0,-2,5000,-15,7168,-34,7272,-34,984,-82,5112,-99,16,-22,6640,-68,3264,-157,5200,22,24,?
2018-08-28 16:49:02.521147,-30,664,-23,2336,-121,0,-129,0,2,5000,-11,7168,-30,7272,-31,984,7,5112,-99,16,-47,6640,-67,3264,-161,5200,22,24,?
2018-08-28 16:49:02.529144,-6,664,-3,2336,-121,0,-123,0,7,5000,0,7168,-25,7272,-19,984,32,5112,-99,16,-27,6640,-64,3264,-146,5200,22,24,?
2018-08-28 16:49:02.537131,3,664,-1,2336,-121,0,-119,0,4,5000,20,7168,-23,7272,-22,984,-29,5112,-99,16,-8,6640,-64,3264,-142,5200,22,24,?
2018-08-28 16:49:02.544148,-21,664,-23,2336,-121,0,-126,0,-2,5000,6,7168,-33,7272,-35,984,-51,5112,-99,16,-31,6640,-65,3264,-153,5200,22,24,?
2018-08-28 16:49:02.552136,-39,664,-40,2336,-123,0,-127,0,-5,5000,-23,7168,-26,7272,-39,984,-61,5112,-99,16,-48,6640,-63,3264,-159,5200,22,24,?
2018-08-28 16:49:02.560146,-21,664,-38,2336,-125,0,-123,0,-4,5000,-2,7168,-17,7272,-23,984,-51,5112,-99,16,-23,6640,-64,3264,-149,5200,22,24,?
2018-08-28 16:49:02.568140,14,664,-12,2336,-122,0,-126,0,2,5000,31,7168,-25,7272,-1,984,-1,5112,-99,16,0,6640,-66,3264,-143,5200,22,24,?
2018-08-28 16:49:02.576137,-2,664,-10,2336,-118,0,-128,0,2,5000,-1,7168,-35,7272,-25,984,-9,5112,-99,16,-25,6640,-68,3264,-155,5200,22,24,?
2018-08-28 16:49:02.584131,-42,664,-37,2336,-118,0,-126,0,-1,5000,-30,7168,-39,7272,-58,984,-48,5112,-99,16,-47,6640,-68,3264,-159,5200,22,24,?
2018-08-28 16:49:02.592134,-17,656,-35,2336,-125,0,-127,0,-2,5000,6,7168,-18,7272,-21,984,-46,5112,-99,16,-27,6640,-65,3264,-145,5200,22,24,?
2018-08-28 16:49:02.600134,1,656,-23,2352,-126,0,-127,0,-4,5000,14,7168,7,7272,-1,984,-55,5112,-99,16,-28,6640,-65,3264,-147,5200,22,24,?
2018-08-28 16:49:02.608141,-31,656,-33,2352,-121,0,-126,0,1,5000,-2,7168,-11,7272,-30,984,-42,5112,-99,16,-41,6640,-66,3264,-157,5200,22,24,?
2018-08-28 16:49:02.615150,-23,656,-32,2352,-122,8,-128,0,6,5000,21,7168,-22,7272,-12,984,35,5112,-99,16,-15,6640,-64,3264,-148,5200,22,24,?
2018-08-28 16:49:02.623135,2,656,-23,2352,-125,8,-127,0,7,5000,40,7168,-7,7272,11,984,37,5112,-99,16,6,6640,-63,3264,-141,5200,22,24,?
2018-08-28 16:49:02.631136,-22,656,-35,2352,-123,8,-123,0,-7,5016,15,7168,-17,7272,-25,984,-71,5112,-99,16,-9,6640,-65,3264,-150,5200,22,24,?
2018-08-28 16:49:02.639133,-30,656,-38,2352,-123,8,-125,0,-27,5016,-13,7192,-38,7272,-44,984,-109,5112,-99,16,-25,6640,-66,3264,-156,5200,22,24,?
2018-08-28 16:49:02.647137,-2,656,-33,2352,-120,8,-124,0,-16,5016,-5,7192,-31,7288,-22,984,-21,5112,-99,16,-11,6640,-65,3264,-150,5200,22,24,?
2018-08-28 16:49:02.655144,5,656,-27,2352,-121,8,-121,0,13,5016,17,7192,-16,7288,-19,968,56,5112,-99,16,9,6640,-65,3264,-135,5200,22,24,?
2018-08-28 16:49:02.663141,4,656,-20,2352,-123,8,-123,0,3,5016,20,7192,-13,7288,-25,968,21,5280,-99,16,13,6640,-66,3264,-131,5200,22,24,?
2018-08-28 16:49:02.671126,-4,656,-37,2352,-120,8,-126,0,-26,5016,-9,7192,-24,7288,-25,968,-42,5280,-99,24,-4,6640,-65,3264,-147,5200,22,24,?
2018-08-28 16:49:02.678126,-25,656,-71,2352,-119,8,-125,0,-34,5016,-36,7192,-42,7288,-37,968,-54,5280,-99,24,-31,6624,-65,3264,-154,5200,22,24,?
2018-08-28 16:49:02.686130,-26,656,-68,2352,-121,8,-125,0,-29,5016,-10,7192,-35,7288,-34,968,-16,5280,-99,24,-27,6624,-67,3280,-144,5200,22,24,?
2018-08-28 16:49:02.694137,-22,656,-40,2352,-125,8,-125,0,-17,5016,11,7192,-19,7288,-15,968,12,5280,-99,24,-6,6624,-66,3280,-150,5208,22,24,?
2018-08-28 16:49:02.702126,-28,656,-37,2352,-124,8,-122,0,-4,5016,-22,7192,-29,7288,-23,968,-32,5280,-99,16,-6,6624,-62,3280,-157,5208,22,23,?
2018-08-28 16:49:02.710122,-12,656,-32,2352,-122,8,-125,0,2,5016,-32,7192,-32,7288,-31,968,-50,5280,-99,16,0,6624,-62,3280,-146,5208,22,23,?
2018-08-28 16:49:02.718132,-5,656,-34,2352,-124,8,-126,0,-6,5016,11,7192,-21,7288,-14,968,21,5280,-99,16,3,6624,-66,3288,-146,5208,22,23,?
2018-08-28 16:49:02.726130,-28,656,-60,2352,-125,8,-122,0,-22,5016,7,7192,-27,7288,-13,968,28,5280,-99,16,-18,6624,-68,3288,-154,5208,22,23,?
2018-08-28 16:49:02.734133,-39,656,-51,2352,-126,8,-123,0,-28,5016,-32,7192,-33,7288,-35,968,-95,5280,-99,16,-33,6624,-67,3288,-154,5208,22,23,?
2018-08-28 16:49:02.741124,-29,656,-21,2352,-122,8,-124,0,-19,5016,-13,7192,-26,7288,-37,968,-94,5280,-99,16,-21,6624,-72,3288,-151,5208,22,23,?
2018-08-28 16:49:02.749137,-31,656,-36,2352,-120,8,-123,0,-19,5016,-6,7192,-41,7288,-33,968,9,5280,-99,16,-20,6624,-78,3288,-152,5208,22,23,?
2018-08-28 16:49:02.757131,-37,656,-54,2352,-125,8,-124,0,-29,5016,-23,7192,-52,7288,-38,968,-22,5280,-99,16,-39,6624,-75,3288,-156,5208,22,23,?
2018-08-28 16:49:02.765133,-35,656,-26,2352,-122,8,-122,0,-21,5016,-10,7192,-30,7288,-28,968,-60,5280,-99,16,-33,6624,-64,3288,-157,5208,22,23,?
2018-08-28 16:49:02.773126,-45,656,-17,2352,-118,8,-121,0,-29,5016,-16,7192,-24,7288,-22,968,-27,5280,-99,16,-31,6624,-67,3288,-158,5208,22,23,?
2018-08-28 16:49:02.781140,-62,656,-40,2352,-123,8,-125,0,-40,5016,-49,7192,-39,7288,-38,968,-47,5280,-99,16,-57,6624,-87,3288,-162,5208,22,24,?
2018-08-28 16:49:02.789131,-58,656,-41,2352,-121,8,-126,0,-15,5016,-41,7192,-37,7288,-39,968,-55,5280,-99,16,-69,6624,-89,3288,-159,5208,22,24,?
2018-08-28 16:49:02.797131,-40,656,-33,2352,-114,8,-123,0,-5,5016,-18,7192,-31,7288,-28,968,-14,5280,-99,16,-46,6624,-69,3288,-152,5208,22,24,?
2018-08-28 16:49:02.804124,-35,656,-39,2352,-119,8,-123,0,-32,5016,-32,7192,-35,7288,-31,968,-64,5280,-99,16,-30,6624,-61,3288,-151,5208,22,24,?
2018-08-28 16:49:02.812119,-39,656,-39,2352,-125,8,-124,0,-39,5016,-40,7192,-32,7288,-35,968,-126,5280,-99,16,-37,6624,-70,3288,-153,5208,22,24,?
2018-08-28 16:49:02.820123,-29,656,-25,2352,-123,8,-126,0,-22,5016,-32,7192,-35,7288,-31,968,-52,5280,-99,16,-32,6624,-69,3288,-150,5208,22,24,?
2018-08-28 16:49:02.828123,-20,656,-26,2352,-122,8,-128,0,-29,5016,-29,7192,-38,7288,-37,968,26,5280,-99,16,-28,6624,-66,3288,-151,5208,22,24,?
2018-08-28 16:49:02.836128,-24,656,-28,2352,-124,8,-125,0,-38,5016,-24,7192,-27,7288,-32,968,-3,5280,-99,16,-32,6624,-67,3288,-153,5208,22,24,?
2018-08-28 16:49:02.844134,-26,656,-20,2352,-122,8,-122,0,-31,5016,-25,7192,-20,7288,-27,968,-70,5280,-99,16,-27,6624,-64,3288,-150,5208,21,24,?
2018-08-28 16:49:02.852127,-38,656,-34,2352,-123,8,-125,0,-32,5016,-36,7192,-30,7288,-40,968,-88,5280,-99,16,-29,6624,-66,3288,-153,5208,21,24,?
2018-08-28 16:49:02.860123,-39,656,-45,2352,-123,8,-124,0,-29,5016,-26,7192,-33,7288,-29,968,-60,5280,-99,16,-37,6624,-68,3288,-156,5208,21,24,?
2018-08-28 16:49:02.868121,-13,656,-29,2352,-123,8,-124,0,-27,5016,-2,7192,-24,7288,-3,968,-8,5280,-99,16,-24,6624,-64,3288,-149,5208,21,24,?
2018-08-28 16:49:02.875112,-11,656,-24,2352,-126,8,-127,0,-37,5016,-12,7192,-36,7288,-13,968,26,5280,-99,16,-23,6624,-66,3288,-148,5208,21,24,?
2018-08-28 16:49:02.883167,-35,656,-37,2352,-124,8,-126,0,-33,5016,-37,7192,-52,7288,-37,968,-21,5280,-99,16,-39,6624,-71,3288,-156,5208,21,24,?
2018-08-28 16:49:02.891140,-30,656,-36,2352,-120,8,-123,0,-23,5016,-32,7192,-50,7288,-37,968,-73,5280,-99,16,-28,6624,-67,3288,-154,5208,21,24,?
2018-08-28 16:49:02.899173,-16,656,-27,2352,-123,8,-123,0,-40,5016,-31,7192,-50,7288,-35,968,-90,5280,-99,16,-13,6624,-69,3288,-146,5208,22,24,?
2018-08-28 16:49:02.907173,-27,656,-36,2352,-124,8,-125,0,-49,5016,-41,7192,-63,7288,-40,968,-103,5280,-99,16,-24,6624,-84,3288,-151,5208,21,24,?
2018-08-28 16:49:02.915213,-31,656,-46,2352,-121,8,-126,0,-29,5016,-11,7192,-52,7288,-33,968,-49,5280,-99,16,-35,6624,-89,3288,-159,5208,22,24,?
2018-08-28 16:49:02.922185,-30,656,-54,2352,-121,8,-127,0,-25,5016,4,7192,-26,7288,-23,968,-11,5280,-99,16,-38,6624,-87,3288,-157,5208,22,24,?
2018-08-28 16:49:02.931142,-48,656,-64,2352,-123,8,-123,0,-36,5016,-36,7192,-33,7288,-33,968,-119,5280,-99,16,-41,6624,-89,3288,-152,5208,22,24,?
2018-08-28 16:49:02.938120,-54,656,-57,2352,-122,8,-122,0,-42,5016,-57,7192,-46,7288,-41,968,-171,5280,-99,16,-46,6624,-81,3288,-156,5208,22,24,?
2018-08-28 16:49:02.946125,-33,656,-31,2352,-119,8,-129,0,-37,5016,-32,7192,-31,7288,-10,968,-21,5280,-99,16,-33,6624,-64,3288,-155,5208,22,24,?
2018-08-28 16:49:02.954135,-18,656,-29,2352,-118,8,-129,0,-32,5016,-21,7192,-18,7288,11,968,77,5280,-99,16,-16,6624,-63,3288,-147,5208,22,24,?
2018-08-28 16:49:02.962115,-35,656,-57,2352,-120,8,-124,0,-36,5016,-37,7192,-50,7288,-23,968,-9,5280,-99,16,-31,6624,-72,3288,-159,5208,22,24,?
2018-08-28 16:49:02.970113,-47,656,-62,2352,-126,8,-125,0,-38,5016,-42,7192,-70,7288,-47,968,-105,5280,-99,16,-63,6624,-81,3288,-172,5208,22,24,?
2018-08-28 16:49:02.978106,-38,656,-47,2352,-129,8,-128,0,-42,5016,-40,7192,-48,7288,-32,968,-105,5280,-99,16,-75,6624,-92,3288,-163,5208,22,24,?
2018-08-28 16:49:02.986114,-31,656,-51,2352,-121,8,-127,0,-50,5016,-35,7192,-40,7288,-28,968,-73,5280,-98,16,-51,6624,-84,3288,-151,5208,22,24,?
2018-08-28 16:49:02.994119,-29,656,-58,2352,-116,8,-126,0,-57,5016,-33,7192,-41,7288,-31,968,-54,5280,-101,16,-25,6624,-64,3288,-154,5208,22,24,?
2018-08-28 16:49:03.001112,-38,656,-67,2352,-120,8,-127,0,-53,5016,-57,7192,-41,7288,-28,968,-44,5280,-100,16,-43,6624,-63,3288,-160,5208,22,24,?
2018-08-28 16:49:03.009114,-40,656,-68,2352,-124,8,-127,0,-46,5016,-67,7192,-56,7288,-31,968,-61,5280,-95,16,-52,6624,-70,3288,-156,5208,22,24,?
2018-08-28 16:49:03.017116,-18,656,-56,2352,-123,8,-127,0,-55,5016,-38,7192,-63,7288,-30,968,-74,5280,-106,16,-18,6624,-65,3288,-150,5208,22,24,?
2018-08-28 16:49:03.025113,-13,656,-63,2352,-121,8,-127,0,-67,5016,-33,7192,-44,7288,-26,968,-51,5280,-117,16,-14,6624,-61,3288,-154,5208,22,24,?
2018-08-28 16:49:03.033107,-36,656,-80,2352,-125,8,-127,0,-73,5016,-51,7192,-32,7288,-29,968,-34,5280,-104,16,-44,6624,-68,3288,-162,5208,22,24,?
2018-08-28 16:49:03.041124,-34,656,-69,2352,-124,8,-127,0,-61,5016,-38,7192,-38,7288,-30,968,-63,5280,-93,16,-36,6624,-67,3288,-156,5208,22,24,?
2018-08-28 16:49:03.048130,-16,656,-53,2352,-118,8,-127,0,-51,5016,-27,7192,-29,7288,-26,968,-92,5280,-99,16,-14,6624,-63,3288,-145,5208,22,24,?
2018-08-28 16:49:03.057738,-24,656,-62,2352,-122,8,-127,0,-59,5016,-34,7192,-26,7288,-27,968,-70,5280,-100,16,-20,6624,-63,3288,-156,5208,22,24,?
2018-08-28 16:49:03.065240,-32,656,-74,2352,-126,8,-126,0,-70,5016,-34,7192,-42,7288,-35,968,-43,5280,-97,16,-34,6624,-73,3288,-170,5208,22,24,?
2018-08-28 16:49:03.072131,-39,656,-76,2352,-122,8,-126,0,-71,5016,-44,7192,-45,7288,-33,968,-23,5280,-99,16,-50,6624,-76,3288,-166,5208,22,24,?
2018-08-28 16:49:03.080113,-51,656,-86,2352,-121,8,-128,0,-61,5016,-50,7192,-31,7288,-24,968,-14,5280,-98,16,-62,6624,-66,3288,-162,5208,22,23,?
2018-08-28 16:49:03.088116,-46,656,-98,2352,-123,8,-125,0,-62,5016,-34,7192,-33,7288,-23,968,-21,5280,-99,16,-53,6624,-62,3288,-165,5208,22,24,?
2018-08-28 16:49:03.096109,-27,656,-81,2352,-123,8,-122,0,-65,5016,-30,7192,-40,7288,-29,968,-17,5280,-100,16,-33,6624,-67,3288,-158,5208,22,24,?
2018-08-28 16:49:03.104121,-18,648,-61,2352,-123,8,-126,0,-58,5016,-31,7192,-30,7288,-24,968,-10,5280,-98,16,-16,6624,-65,3288,-150,5208,22,24,?
2018-08-28 16:49:03.112111,-30,648,-78,2864,-122,8,-128,0,-58,5016,-26,7192,-30,7288,-26,968,-30,5280,-100,16,-35,6624,-66,3288,-158,5208,22,24,?
2018-08-28 16:49:03.120105,-40,648,-102,2864,-121,8,-125,0,-67,5016,-32,7192,-41,7288,-35,968,-38,5280,-102,16,-70,6624,-71,3288,-163,5208,22,23,?
2018-08-28 16:49:03.128107,-32,648,-96,2864,-122,8,-124,0,-59,5016,-19,7192,-28,7288,-12,968,19,5280,-101,16,-56,6624,-63,3288,-157,5208,22,23,?
2018-08-28 16:49:03.135102,-26,648,-91,2864,-123,8,-125,16,-62,5016,2,7192,-19,7288,3,968,27,5280,-101,16,-35,6624,-67,3288,-159,5208,22,23,?
2018-08-28 16:49:03.143211,-41,648,-103,2864,-119,8,-124,16,-87,4968,-31,7192,-42,7288,-34,968,-50,5280,-101,16,-64,6624,-84,3288,-158,5208,21,23,?
2018-08-28 16:49:03.151116,-39,648,-99,2864,-122,8,-124,16,-81,4968,-44,7168,-44,7288,-45,968,-33,5280,-101,16,-67,6624,-79,3288,-147,5208,22,23,?
2018-08-28 16:49:03.159109,-19,648,-85,2864,-127,8,-125,16,-48,4968,-7,7168,-16,7368,-1,968,57,5280,-101,16,-22,6624,-61,3288,-144,5208,22,23,?
2018-08-28 16:49:03.167107,-25,648,-87,2864,-122,8,-123,16,-49,4968,-9,7168,-16,7368,9,984,48,5280,-100,16,-23,6624,-57,3288,-153,5208,22,23,?
2018-08-28 16:49:03.175118,-38,648,-99,2864,-121,8,-124,16,-73,4968,-38,7168,-40,7368,-28,984,-7,5744,-97,16,-61,6624,-74,3288,-156,5208,22,24,?
2018-08-28 16:49:03.183110,-34,648,-93,2864,-123,8,-127,16,-72,4968,-39,7168,-42,7368,-36,984,-5,5744,-97,8,-68,6624,-90,3288,-151,5208,22,24,?
2018-08-28 16:49:03.191100,-35,648,-90,2864,-119,8,-126,16,-65,4968,-20,7168,-27,7368,-14,984,10,5744,-98,8,-58,6624,-86,3288,-155,5208,22,24,?
